Cliente,Nombre 1,Nombre 2,Calle,CP,Población
9100736266,EL SERRADET BAR,EL SERRADET BAR,BP-4654 Km 1.2,08588,SORA
9100736272,ELS ENLLETATS,ELS ENLLETATS,CARRER AJUNTAMENT 5,08571,SAN VICENÇ DE TORELLO
9100736411,BAR CASAL CAMPRODON,BAR CASAL CAMPRODON,Plaça del Dr. Robert 1,17867,CAMPRODON
9100736486,Somni d'estiu bar,Somni d'estiu bar,Carrer d'Europa 1,08913,BADALONA
9100736670,Bar libra,Bar libra,Carrer Provença 29,08521,BELLAVISTA
9100742280,BAR LA PETRA II,BAR LA PETRA II,CARRER MARE DE DEU DE LA SALUT 3,08187,SANTA EULÀLIA DE RONÇANA
9100742290,BAR DE LA BENZINERA HIGIENE,BAR DE LA BENZINERA HIGIENE,CARRETERA N-141 D S/N,08506,CALLDETENES
9100743554,Bar Refugio,Bar Refugio,Avinguda del Mil·lenari s/n,08160,MONTMELÓ
9100743595,BAR LA PENYA - 2,BAR LA PENYA - 2,CARRER DE L'ANOIA 7,08192,SANT QUIRZE DEL VALLÈS
9100745325,Casal de la Gent Gran de Palaudàrie,Casal de la Gent Gran de Palaudàrie,Carrer de Palaudàries 88,08186,LLIÇÀ D'AMUNT
9100745792,Venecia,Venecia,AVENIDA MIL.LENARI 12,08160,MONTMELÓ
9100745929,FRANKFURT REITER,FRANKFURT REITER,CALLE PINTOR HUGUET 62,08226,TERRASSA
9100750650,PUERTO DULCE,PUERTO DULCE,CARRER DE VOLTREGÀ 15,08570,TORELLÓ
9100751813,BAR ZEMNU,BAR ZEMNU,CARRETERA OLESA S/N,08232,VILADECAVALLS
9100756104,CARNS I EMBOTITS EMPAR,CARNS I EMBOTITS EMPAR,Carretera de Ribes 21,08585,MONTESQUIU
9100756188,LA LLAVOR,LA LLAVOR,Plaça Nova 8,08570,TORELLÓ
9100756958,GRANJA Ca LA MARÍA,GRANJA Ca LA MARÍA,Avinguda de Catalunya 61,08185,LLIÇÀ DE VALL
9100757467,412 COFFEE BEER,412 COFFEE BEER,CARRETERA LA ROCA S/N,08105,SANT FOST DE CAMPSENTELLE
9100757477,BRUNCH 4.12 MUSIC,BRUNCH 4.12 MUSIC,Plaça la Vila 2,08105,SANT FOST DE CAMPSENTELLES
9100757707,COLLA GRILLATS,COLLA GRILLATS,Carrer del Pont 31,08570,TORELLÓ
9100759429,BAR CAMP DE TIR,BAR CAMP DE TIR,Carretera de Manlleu km 4,08503,GURB
9100761780,BAR LINARES,BAR LINARES,Plaça Sant Isidre S/N,08160,MONTMELÓ
9100761923,ASSOCIACIO DIABLES DEL PONT VELL,ASSOCIACIO DIABLES DEL PONT VELL,Avinguda Tecla Sala 40,08510,RODA DE TER
9100764980,BAR EPORA 2,BAR EPORA 2,Passeig Andalusia 5,08521,BELLAVISTA
9100767890,CAL CISTELLER,CAL CISTELLER,Plaça Mossen Cinto Verdaguer 3,08519,FOLGUEROLES
9100675584,ALBA AUDIOVISUALS,ALBA AUDIOVISUALS,CALLE METALURGIA S/N,08186,LLIÇA D´AMUNT
9100759837,GLOBAL ART COOKING,GLOBAL ART COOKING,Carretera de Balenyà 237,08552,TARADELL
9100736222,CAN JANOT RESTAURANT,CAN JANOT RESTAURANT,Carrer Montseny 15,08519,TAVÈRNOLES
9100669176,LA CABANYA CAFETERIA,LA CABANYA CAFETERIA,Carrer Sant Roc 68,08570,TORELLÓ
9100673284,BAR DOBLE Z,BAR DOBLE Z,Carrer de Manlleu 7,08570,TORELLO
9100736185,ELS PAGESOS,ELS PAGESOS,N-260 104,17860,SANT JOAN DE LES ABADESSES
9100736219,BAR FLORIDA,BAR FLORIDA,Carrer Lleida 7,17403,SANT HILARI SACALM
9100736220,CA L'ANNA,CA L'ANNA,PLAZA CONSTITUCIO S/N,17534,RIBES DE FRESER
9100739178,BAR CLAVE,BAR CLAVE,Carrer de l'Alcalde Pere Rovira 2,17860,SANT JOAN DE LES ABEDESSES
9100736244,BAR PETIT,BAR PETIT,Carrer de Sant Quinti 45,17534,RIBES DE FRESER
9100742664,CAL NASIET,CAL NASIET,PLAZA ANSELM CLAVE 3,17530,CAMPDEVÀNOL
9100736227,B-VIKY,B-VIKY,CALLE SANT JAUME 25,17401,ARBÚCIES
9100736228,Bar Restaurant Can Parlet,Bar Restaurant Can Parlet,Carrer de la Canal 9,17869,VILALLONGA DE TER
9100764653,HOTEL STOP,HOTEL STOP,N-2 494,25250,BELLPUIG
9100529900,BAR CATALUNYA (ST.JULIA),BAR CATALUNYA (ST.JULIA),PLAZA MARQUES DE LA QUADRA 11,08504,SANT JULIÀ DE VILATORTA
9100527964,DROGUERIA JUNYENT,DROGUERIA JUNYENT,CALLE BELLMUNT 12,08503,GURB
9100473659,INDIA ''ESCLAT'',INDIA ''ESCLAT'',CARRETERA C-17 S/N,08551,TONA
9100451636,GURBI,GURBI,CALLE JACINT VERDAGUER 20,08503,GURB
9100180416,BODEGA CAPDEVILA,BODEGA CAPDEVILA,CALLE DOCTOR BAYES 2,08551,TONA
9100129392,BAR NURIA ST.JULIA VILATORTA,BAR NURIA ST.JULIA VILATORTA,CALLE NURIA 27,08504,SANT JULIÀ DE VILATORTA
9100058963,EL SERRAT DEL FIGAR#,EL SERRAT DEL FIGAR#,"CARRETERA BALENYA KM 1,3",08552,TARADELL
9100059072,CAFE BAR CA L'ABEL,CAFE BAR CA L'ABEL,Carrer Montserrat 20,08507,SANTA EUGÈNIA DE BERGA
9100542720,BAR XINO XANO,BAR XINO XANO,CALLE PUIG-ROVI 31,08570,TORELLÓ
9100515642,BAR MONTSERRAT,BAR MONTSERRAT,AVENIDA MONTSERRAT 7,08570,TORELLÓ
9100473327,EL CASTELL DE BESORA,EL CASTELL DE BESORA,PASEO PLA DE TEIA 38,08584,SANTA MARIA DE BESORA
9100246985,SANTUARI DE BELLMUNT,SANTUARI DE BELLMUNT,LUGAR SANTUARI DE BELLMUNT 1,08572,SANT PERE DE TORELLÓ
9100246985,SANTUARI DE BELLMUNT,SANTUARI DE BELLMUNT,LUGAR SANTUARI DE BELLMUNT 1,08572,SANT PERE DE TORELLÓ
9100136123,BAR XANIA,BAR XANIA,CALLE MONTESQUIU 41,08570,TORELLÓ
9100136123,BAR XANIA,BAR XANIA,CALLE MONTESQUIU 41,08570,TORELLÓ
9100112395,CAFETERIA BUGATTI,CAFETERIA BUGATTI,PLAZA NOVA 2,08570,TORELLÓ
9100059171,SUPERMERCAT ROVIRA,SUPERMERCAT ROVIRA,CALLE EL CANIGO 68,08570,TORELLÓ
9100059082,SPORT BAR (SANT QUIRZE),SPORT BAR (SANT QUIRZE),CARRETERA BERGA 6,08580,SANT QUIRZE DE BESORA
9100059021,DCAFE,DCAFE,CALLE TER 66,08570,TORELLÓ
9100058835,BAR XICRA,BAR XICRA,CALLE JOSEP VILANOVA 6,08572,SANT PERE DE TORELLÓ
9100560156,VERNISSAGE,VERNISSAGE,AVENIDA LA SEU 2,08503,GURB
9100159144,BAR KARNAK,BAR KARNAK,CALLE MAJOR 12,08519,FOLGUEROLES
9100577716,FORN CAN QUEL,FORN CAN QUEL,PLAÇA MAJOR 12,08510,RODA DE TER
9100522381,"AGROBOTIGA RODA, SL","AGROBOTIGA RODA, SL",CALLE SANT PERE 32,08510,RODA DE TER
9100491082,BAR AUDITORI TEATRE CALLDETENES,BAR AUDITORI TEATRE CALLDETENES,PLAZA ONZE DE SETEMBRE 1,08506,CALLDETENES
9100383438,BAR LA MOSSEGADA,BAR LA MOSSEGADA,CALLE BAC DE RODA 40,08510,RODA DE TER
9100372136,CAMP DE FUTBOL DE RODA,CAMP DE FUTBOL DE RODA,AVENIDA TECLA SALA S/N,08510,RODA DE TER
9100350948,BAR SANT SEBASTIA,BAR SANT SEBASTIA,CALLE TORRENT 3,08510,RODA DE TER
9100305726,CAN PAIROT,CAN PAIROT,Lugar Pairot de Baix s/n,08509,SANTA CECILIA DE VOLTREGÀ
9100247403,E.S. RODA ( BOTIGA ),E.S. RODA ( BOTIGA ),CALLE BAC DE RODA 45,08510,RODA DE TER
9100159423,BAR NOU,BAR NOU,CALLE BATLLE SERRALLONGA 11,08512,SANT HIPÒLIT DE VOLTREGÀ
9100159383,RESTAURANT DORCA,RESTAURANT DORCA,Avinguda Gaudí 34,08512,SANT HIPÒLIT DE VOLTREGÀ
9100159311,BAR RESTAURANT EL GOT,BAR RESTAURANT EL GOT,Carrer Barcelona 28,08508,LES MASIES DE VOLTREGÀ
9100158623,FONDA URGELL,FONDA URGELL,CALLE BAC DE RODA 44,08510,RODA DE TER
9100145307,SUKIPA,SUKIPA,CALLE GRAN 9,08506,CALLDETENES
9100448962,ROSTISSERIA LA PARADA,ROSTISSERIA LA PARADA,AVENIDA SANT BARTOMEU DEL GRAU S/N,08503,GURB
9100342026,SALA LA CABRA,SALA LA CABRA,CALLE SANT JORDI 9,08503,GURB
9100270631,BAR RESTAURANT THIANA,BAR RESTAURANT THIANA,Avinguda Tecla Sala 42,08510,RODA DE TER
9100171360,CAFE DE L'ESGLESIA,CAFE DE L'ESGLESIA,CALLE MOSSEN PARASSOLS 1,08570,TORELLÓ
9100095188,MATADERO FRIGORIFICO AVINYO,MATADERO FRIGORIFICO AVINYO,"Carretera de Prats de Lluça Km 53,5",08279,AVINYÓ
9100058012,CAMPING LA VALL,CAMPING LA VALL,Camí la Vallmitjana s/n,08552,TARADELL
9100058012,CAMPING LA VALL,CAMPING LA VALL,Camí la Vallmitjana s/n,08552,TARADELL
9100058180,MAS L' ALBAREDA,MAS L' ALBAREDA,Avinguda de Sant Llorenç 68,08504,SANT JULIÀ DE VILATORTA
9100058299,CANTABRIA RESTAURANT,CANTABRIA RESTAURANT,CARRETERA B-521 (SANT HIPOLIT) KM 4,08503,GURB
9100058446,GUSTUM AREAS 1 (LLEIDA-GIRONA),GUSTUM AREAS 1 (LLEIDA-GIRONA),"CARRETERA C-25 EIX TRANSVE KM 174,6",08503,GURB
9100058476,GUSTUM AREAS 2 (GIRONA-LLEIDA),GUSTUM AREAS 2 (GIRONA-LLEIDA),"CARRETERA C-25 EIX TRANSVE KM 174,6",08503,GURB
9100058613,L'OLLA ROSTIDORIA,L'OLLA ROSTIDORIA,Carrer Núria 103,08570,TORELLÓ
9100058617,CAFETERIA PIZZERIA EL PONT,CAFETERIA PIZZERIA EL PONT,Carrer de Barcelona 71,08510,RODA DE TER
9100058730,ESCOLA D'HOSTALERIA D'OSONA,ESCOLA D'HOSTALERIA D'OSONA,Passeig de la Suïssa s/n,08551,TONA
9100056658,MASIA LA ROCA,MASIA LA ROCA,CALLE SANTA FE 2,08552,TARADELL
9100056827,CAL TEIXIDOR,CAL TEIXIDOR,Carrer de Puig-l'agulla s/n,08504,SANT JULIÀ DE VILATORTA
9100056987,LA CABRA BAR,LA CABRA BAR,CARRETERA B-522 VIC-MANLLEU KM 2,08503,GURB
9100056988,LA TAVERNA,LA TAVERNA,Carrer de Sant Feliu 19,08570,TORELLÓ
9100057038,PRIMER EXPRESS,PRIMER EXPRESS,Carrer dels Estudis 6,08570,TORELLÓ
9100057483,CA L'ANGEL BAR,CA L'ANGEL BAR,Plaça els Països Catalans 1,08570,TORELLÓ
9100057514,LA FORJA,LA FORJA,CALLE BARCELONA 13,08503,GURB
9100057776,RESTAURANT EL ROSER,RESTAURANT EL ROSER,Avinguda Pau Casals 22,08506,CALLDETENES
9100057906,MARINA BAR,MARINA BAR,Calle de Enrique Prat de la Riba 15,08570,TORELLÓ
9100057926,EL RECO D'EN PERE,EL RECO D'EN PERE,CALLE PIRINEU 22,08507,SANTA EUGÈNIA DE BERGA
9100058772,BRASSERIA EL TRIANGLE COHO,BRASSERIA EL TRIANGLE COHO,MATABOSCH C DEL TER 200,08570,TORELLÓ
9100639954,ESPURNA DEL TER,ESPURNA DEL TER,CALLE PIRINEU 8,08510,LES MASIES DE RODA
9100618226,CAFETERIA SANT TOMÀS,CAFETERIA SANT TOMÀS,AVENIDA LA RIBERA 5,08503,GURB
9100633779,PADEL INDOOR TORELLO,PADEL INDOOR TORELLO,C/ ESQUIROL S/N,08570,TORELLÓ
9100600530,CASAL VILASECA,CASAL VILASECA,CARRETERA BV-5626 7,08571,ST. VINCENÇ DE TORELLO
9100527972,VALERO VALLES,VALERO VALLES,CALLE FRANÇA 16,08228,TERRASSA
9100058394,L'AURO,L'AURO,AUTOVIA C-17 KM 762,08573,ORÍS
9100041503,CAL QUIM,CAL QUIM,AVENIDA POMPEU FABRA 3,08160,MONTMELO
9100042301,BAR CA LA MARI,GAMAZO FREIRE SANTIAGO,Prat de la Riba 74,08415,BIGUES I RIELLS
9100042414,CHACHI'S BAR,CHACHI'S BAR,Plaça de la Vila S/N,08185,LLIÇÀ DE VALL
9100042846,GRANJA D'EN PEP,GRANJA D'EN PEP,PLAZA VILA 15,08185,LLI#A DE VALL
9100043170,CA LA SETE,TORO DIAZ SETEFILLA,Avinguda de Sant Julià 217,08403,GRANOLLERS
9100043317,BAR CAFETERIA EL TAST,BAR CAFETERIA EL TAST,CARRETERA CALDES KM 14-15,08186,LLIÇÀ D'AMUNT
9100044116,BAR LA TACITA,BAR LA TACITA,CALLE DIPUTACIO 10,08160,MONTMELO
9100044483,RINCON DEL DUENDE,RINCON DEL DUENDE,Carrer Tenes 23,08186,LLIÇÀ D'AMUNT
9100044483,RINCON DEL DUENDE,RINCON DEL DUENDE,Carrer Tenes 23,08186,LLIÇÀ D'AMUNT
9100055559,LA FLOR MARISQUERIA,MARISQUERIA LA FLOR SCP,ANSELM CLAVE 3,08106,SANTA MARIA DE MARTORELLES
9100076545,CAFETERIA PANADERIA + QUE PA,CAFETERIA PANADERIA + QUE PA,CALLE CELLECS 6,08520,LES FRANQUESES DEL VALLES
9100112714,PARADIS GRANJA,PARADIS GRANJA,CALLE LA PRIMAVERA 10,08107,MARTORELLES
9100158437,CLASSIC CLUB MONTMELO,CLASSIC CLUB MONTMELO,CALLE SANTIAGO RUSIÑOL,08160,MONTMELO
9100238822,CRISTINA BAR,CRISTINA BAR,AVENIDA PIERA 33,08107,MARTORELLES
9100301605,LA PARDITA,SUJIE HUANG,AVENIDA CATALUNYA 63,08185,LLIÇÀ DE VALL
9100371601,EL RACO DE LA PETRA,EL RACO DE LA PETRA,CALLE MATARRANYA 6,08186,LLIÇA D'AMUNT
9100377532,BAR RTE DOCTÑE,BAR RTE DOCTÑE,CALLE CARRERADA 11,08107,MARTORELLES
9100377532,BAR RTE DOCTÑE,BAR RTE DOCTÑE,CALLE CARRERADA 11,08107,MARTORELLES
9100410532,CAFETERIA DEGUSTACION LA CANTONADA,CAFETERIA DEGUSTACION LA CANTONADA,PASEO ANDALUSIA 24,08521,BELLAVISTA
9100411688,BAR PAREDES 4,BAR PAREDES 4,PASEO ANDALUSIA 9,08521,LES FRANQUESES DEL VALLÈS
9100411688,BAR PAREDES 4,BAR PAREDES 4,PASEO ANDALUSIA 9,08521,LES FRANQUESES DEL VALLÈS
9100414445,BAR LA TAHONA,BAR LA TAHONA,CARRETERA PALAUDARIES 79,08186,LLIÇÀ D'AMUNT
9100414445,BAR LA TAHONA,BAR LA TAHONA,CARRETERA PALAUDARIES 79,08186,LLIÇÀ D'AMUNT
9100422647,SNACK BAR OASIS,SNACK BAR OASIS,CARRETERA CALDES 57,08403,GRANOLLERS
9100422647,SNACK BAR OASIS,SNACK BAR OASIS,CARRETERA CALDES 57,08403,GRANOLLERS
9100424065,BAR MARIA,BAR MARIA,CALLE MAJOR 53,08160,MONTMELÓ
9100424065,BAR MARIA,BAR MARIA,CALLE MAJOR 53,08160,MONTMELÓ
9100511092,PADEL SPORTS & HEALTH OXIGEN,PADEL SPORTS & HEALTH OXIGEN,CALLE LA VERNEDA 66-70,08107,MARTORELLES
9100054889,LA CUPULA BAR,LA CUPULA BAR,PLAZA LA VILA 4,08105,SANT FOST DE CAMPSENTELLES
9100055361,LA ROSA BAR,LA ROSA BAR,CALLE POMPEU FABRA 41,08105,SANT FOST DE CAMPSENTELLES
9100243079,BAR JOAN,BAR JOAN,CALLE BARCELONA 74,08105,SANT FOST DE CAMPSENTELLES
9100447655,CAFETERIA ANGELA,CAFETERIA ANGELA,AVENIDA SANT JERONI 4,08105,SANT FOST DE CAMPSENTELLES
9100505409,INMOBILIARIA BENSOR,INMOBILIARIA BENSOR,AVENIDA SANT JERONI 7,08105,SANT FOST
9100528985,SALTING GRANOLLERS,SALTING GRANOLLERS,Carretera Cardedeu 1,08520,BARCELONA
9100530921,BAR LA GRANJA,BAR LA GRANJA,AVENIDA CANTALLOPS S/N,08185,LLIÇÀ DE VALL
9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ
9100056389,JORDI FERNANDEZ GODOY,JORDI FERNANDEZ GODOY,PIRINEO 97,08570,TORELLÓ
9100044002,RSTE. LA PAGESA,PLACHEXERIA NADAL ANTONIO,SABADELL A GRANOLLERS KM 10.5,08185,LLIÇA DE VALL
9100054923,BAR CABALLERO (OCAÑA),SERRALADA DE CAPER SL,AVENIDA PIERA 45,08107,MARTORELLES
9100070576,BAR LA TACITA DE PLATA,BAR LA TACITA DE PLATA,CALLE BARCELONA 62,08521,LES FRANQUESES DEL VALLES
9100120656,LA LLAR DE FOC I,LA LLAR DE FOC I,MONTSERRAT 41-43,08185,LLIÇA DE VALL
9100120981,FORN DE PA R. RIUS,FORN DE PA R. RIUS,AVENIDA CANOVELLES 86,08420,CANOVELLES
9100127929,BAR LOS CAZADORES (GRANOLLERS),RECRETIVE THE GAME 2005 SL,CALLE GIRONA 300,08521,BELLAVISTA
9100134891,BAR GARCIA,BAR GARCIA OC PEREZ SL,NAVARRA 43,08430,ROCA DEL VALLES (LA)
9100139142,RAIGUER III,DOMUS VALLES FINQUES S.L.,CAN FENOSA 21,08107,MARTORELLES
9100151684,PEPE.COM,PEPE.COM,AVENIDA MIL.LENARI 15,08160,MONTMELO
9100172700,PASTISSERIA CAN GANDUXER,FELIX MARTINEZ CARLOS,ANDALUCIA 4,08520,LES FRANQUESES DEL VALLÈS
9100264859,BAR LA MIRANDA,BAR LA MIRANDA,CALLE DOCTOR FLEMING 6,08185,LLIÇÀ DE VALL
9100342550,EL RECO DEL PLA,EL RECO DEL PLA,CALLE FRANCESC LAYRET 19-21,08107,MARTORELLES
9100054600,CELLER DE CAN RODA,CELLER DE CAN RODA,CALLE L'HORTA 18,08107,MARTORELLES
9100055177,CAL TETE SANT FOST,CAL TETE SANT FOST,AVENIDA SANT JERONI 13,08105,SANT FOST DE CAMPSENTELLES
9100252058,FAMILIAR BAR RESTAURANTE,FAMILIAR BAR RESTAURANTE,AVENIDA SANT JERONI 3,08105,SANT FOST DE CAMPSENTELLES
128916,(RESTAURANT) SPORT & HEALTH OXIGEN,(RESTAURANT) SPORT & HEALTH OXIGEN,"CALLE VERNEDA 66-70, LOCAL 2",08107,MARTORELLES
126089,EL DEHESA,EL DEHESA,Plaça Augusta 3,08173,SANT CUGAT DEL VALLÈS
126089,EL DEHESA,EL DEHESA,Plaça Augusta 3,08173,SANT CUGAT DEL VALLÈS
119956,"FRIT RAVICH, S.L.","FRIT RAVICH, S.L.",POL. IND. PUIGTIO CARRER RIUDELLOTS,17412,MAÇANET DE LA SELVA
9100190779,PALENTINO BAR,ALFREDO PICADO ALFREDO,Avinguda de la Llibertat 39,08100,MOLLET DEL VALLES
9100271543,RTE JAPONES YOI AJI,SUIDONG,AVENIDA LLIBERTAT 28,08100,MOLLET DEL VALLES
9100305166,ESTUDIANTIL BAR,BERNARDO,AVENIDA BURGOS 76,08100,MOLLET DEL VALLES
9100305167,MONTSENY GRANJA BAR,BERNARDO,AVENIDA BADALONA 8,08100,MOLLET DEL VALLES
9100354651,GIOVANNI GELATERIA,GIOVANNI GELATERIA,CALLE MERCAT 7,08100,MOLLET DEL VALLES
9100517197,OH PALADAR,OH PALADAR,CALLE ITALIA 28-30,08100,MOLLET DEL VALLES
9100519718,BAR DE L?ILLA,BAR DE L?ILLA,AVENIDA LLIBERTAT 24,08100,MOLLET DEL VALLÈS
9100054838,Bar El Parque,Bar El Parque,Carrer de Magallanes 16,08100,MOLLET DEL VALLES
9100055377,CASAL CULTURAL DE MOLLET,CASAL CULTURAL DE MOLLET,RAMBLA BALMES 2,08100,MOLLET DEL VALLES
9100121732,BAR EBANO,WEIHONG,CALLE ANSELM CLAVE 19-21,08100,MOLLET DEL VALLES
9100281244,BAR GRANJA J.J.,YANGJUN,Carrer Can Magre 23,08100,MOLLET DEL VALLES
9100296646,FRANKFURT MOLLET SL,SINGH,Plaça de Prat de la Riba 19,08100,MOLLET DEL VALLES
9100331748,CAFETERIA PASTELERIA CALDERON,CAFETERIA PASTELERIA CALDERON,CALLE ENRIC MORERA 42,08100,MOLLET DEL VALLES
9100336673,HOTEL IBIS,HOTEL IBIS,CALLE NICARAGUA 5,08100,MOLLET DEL VALLES
9100336673,HOTEL IBIS,HOTEL IBIS,CALLE NICARAGUA 5,08100,MOLLET DEL VALLES
9100341736,BAR CAN BORRELL,DACHUN,SALVADOR ESPRIU 32,08100,MOLLET DEL VALLES
9100369998,BAR LA TIETA,PEIJE,Avinguda de Jaume I 77,08100,MOLLET DEL VALLES
9100444956,BAR TRANSIT,BAR TRANSIT,ANTONI GAUDI 9,08100,MOLLET DEL VALLÈS
9100486027,BAR LOS CAZADORES,BAR LOS CAZADORES,CALLE GALLECS 17,08100,MOLLET DEL VALLÈS
9100514208,SERGIO MORENO LIEBANA,SERGIO MORENO LIEBANA,CALLE DE LA JUSTADA 18,08100,MOLLET DEL VALLÈS
9100517477,EZEQUIEL GUARDIOLA DOÑA,EZEQUIEL GUARDIOLA DOÑA,AVENIDA LLIBERTAT 45,08100,MOLLET DEL VALLÈS
9100520123,CAL JORDI BAR,CAL JORDI BAR,AVENIDA LLIBERTAT 4,08100,MOLLET DEL VALLÈS
9100522192,BAR CORALEX,BAR CORALEX,CALLE JOAN MARAGALL 19,08100,MOLLET DEL VALLÈS
9100536443,CARLOS JUNCA SÁNCHEZ,CARLOS JUNCA SÁNCHEZ,SANT JORDI 49,08100,MOLLET DEL VALLÈS
9100536466,RAUL MOLIST SANZ,RAUL MOLIST SANZ,CALLE ONZE DE SETEMBRE 9-13,08100,MOLLET DEL VALLÈS
9100536469,JOSE MARIA SORIA JURADO,JOSE MARIA SORIA JURADO,CALLE SANT VALENTI 1,08100,MOLLET DEL VALLÈS
9100536481,OSCAR REDONDO LORENZO,OSCAR REDONDO LORENZO,AVENIDA ANTONI GAUDI 8,08100,MOLLET DEL VALLÈS
9100541892,JULIO ALEJANDRO SANCHEZ FERNANDEZ,JULIO ALEJANDRO SANCHEZ FERNANDEZ,CALLE MOLI DE CAN BASSA S/N,08100,MOLLET DEL VALLÈS
9100567861,XAVIER FERRANDIZ RIBA,XAVIER FERRANDIZ RIBA,CALLE MOLI DE CAN BASSA S/N,08100,MOLLET DEL VALLÈS
9100568458,JOSE ESCABIAS OSORIO,JOSE ESCABIAS OSORIO,CALLE MOLI DE CAN BASSA S/N,08100,MOLLET DEL VALLÈS
9100497829,BAR LOS ARCES,BAR LOS ARCES,AVENIDA ANTONI GAUDI 19,08100,MOLLET DEL VALLÈS
9100602299,BAR CHAPLIN,BAR CHAPLIN,RAMBLA JOSEP TARRADELLAS 1-3,08500,VIC
9100145802,THE NEW ORLEANS,THE NEW ORLEANS,CALLE DOCTOR JUNYENT 10,08500,VIC
9100636960,EL 33,EL 33,PLAZA SANTS MARTIRS 26,08500,VIC
9100541928,LA CIUTAT DELS SANTS,LA CIUTAT DELS SANTS,CALLE SANT ANTONI MARIA CLARET 1,08500,VIC
9100436371,GRANGES LA CATALANA,GRANGES LA CATALANA,CALLE DOCTOR JUNYENT S/N,08500,VIC
9100569086,ANDRADES JIMENEZ MANUEL,ANDRADES JIMENEZ MANUEL,CALLE PRUIT S/N,08500,VIC
9100294054,BAR LA PLACETA,BAR LA PLACETA,AVENIDA MARTI GENIS I AGUILAR 27,08500,VIC
9100151045,LA BONA TAULA,LA BONA TAULA,CALLE MARE DE DEU DE LORDA 2,08500,VIC
9100135478,BAR L'HORTA VERMELLA,BAR L'HORTA VERMELLA,AVENIDA PAISOS CATALANS 95,08500,VIC
9100642662,CAFE SAMSARA,CAFE SAMSARA,CALLE PARE GALLISSA 5,08500,VIC
9100632171,ELS BILLARS VIC,ELS BILLARS VIC,CALLE JAUME I EL CONQUERIDOR 1,08500,VIC
9100651724,CASAL DE LA GENT GRAN,CASAL DE LA GENT GRAN,CALLE SOLEDAT 13,08500,VIC
9100522518,FRANCISCO JOSE SANCHEZ ORTEGA,FRANCISCO JOSE SANCHEZ ORTEGA,CALLE PERE MARTELL 80,08917,BADALONA
9100304652,BAR LA TABERNA,ZHENG,CALLE GIRONA 337,08402,GRANOLLERS
9100365812,BAR RESTAURANTE XIAN,BAR RESTAURANTE XIAN,CALLE GIRONA 14,08402,GRANOLLERS
9100447620,BAR RESTAURANTE LE VIS#N,BAR RESTAURANTE LE VIS#N,PLAZA JAUME I 15,08402,GRANOLLERS
9100517443,CAFETERIA JALEY,CAFETERIA JALEY,CALLE LLUIS VIVES 45,08402,GRANOLLERS
9100520022,ESPORTS CLUB GRANOLLERS,ESPORTS CLUB GRANOLLERS,"GIRONA, 52",08402,GRANOLLERS
9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS
9100480482,BAR MILANA BRASERIA,BAR MILANA BRASERIA,CALLE ESTEVE GARRELL 3,08402,GRANOLLERS
9100524060,BAR SAN ANTONIO,BAR SAN ANTONIO,PLAZA FONT VERDA 1,08402,GRANOLLERS
9100495996,LA CAMPERIA,LA CAMPERIA,PLAZA PAU CASALS 14,08402,GRANOLLERS
9100153969,YAO SUSHI,LINGMEI,CALLE PRINCEP DE VIANA 8,08401,GRANOLLERS
9100227012,NUNA´S,LUIS ANTONIO,CALLE CAMP DE LES MORERES 5,08401,GRANOLLERS
9100310143,BAR RESTAURANT TROYA,HONGQIN,CALLE JOAN PERE FONTANELLA 41,08401,GRANOLLERS
9100338196,SALA NAU B1,GEMMA,AVENIDA ENRIC PRAT DE LA RIBA 77,08401,GRANOLLERS
9100340260,BAR RESTAURANTE MERLY´S,RONY,ESTEVE TERRADES 38,08401,GRANOLLERS
9100420786,CAFETERIA FORN LA FLAIRE,CAFETERIA FORN LA FLAIRE,CALLE MARE DE DEU DE MONTSERRAT 56,08401,GRANOLLERS
9100420786,CAFETERIA FORN LA FLAIRE,CAFETERIA FORN LA FLAIRE,CALLE MARE DE DEU DE MONTSERRAT 56,08401,GRANOLLERS
9100445926,BAR CAFETERIA RICOMA,BAR CAFETERIA RICOMA,CALLE MIQUEL RICOMA 92,08401,GRANOLLERS
9100506888,BAR RESTAURANTE ITACA,BAR RESTAURANTE ITACA,CALLE RAFAEL CASANOVA 56,08401,GRANOLLERS
9100507154,TEATRE AUDITORI DE GRANOLLERS-BAR,TEATRE AUDITORI DE GRANOLLERS-BAR,CALLE JOSEP TORRAS I BAGES 50,08401,GRANOLLERS
9100507921,KARMA´S,KARMA´S,CALLE ISABEL DE VILLENA 35,08401,GRANOLLERS
9100513397,BAR LA VERMUTERIA,BAR LA VERMUTERIA,CALLE SANT JAUME 32,08401,GRANOLLERS
9100525754,BAR NEVADA II,BAR NEVADA II,CALLE TRES TORRES 16,08401,GRANOLLERS
9100151566,BAR XINO XANO,MEILI,RAFAEL CASANOVAS 50,08401,GRANOLLERS
9100239658,ESTANCO MONTCADA,JOSEFA,RAMBLA PAISOS CATALANS 77,08110,MONTCADA I REIXAC
9100639016,BAR VILLA,BAR VILLA,PLAZA DALT VILA 12,08560,MANLLEU
