FECHA,Transporte,Ruta,Repartidor,Destinatario mcía.,Entrega,Material,Denominación,Cantidad entrega,Un.medida venta,Destinatario mcía.,Nombre 1,Nombre 2,Calle,CP,Población,ZonaTransp,ZonaTransp,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182689,0VE2132,MONTERIO BLANCO ROSCA 6U,1,CAJ,9100340260,BAR RESTAURANTE MERLY´S,RONY,ESTEVE TERRADES 38,08401,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182689,0RF0012,FUENTPINOS GASEOSA  500 PET 12U,1,CAJ,9100340260,BAR RESTAURANTE MERLY´S,RONY,ESTEVE TERRADES 38,08401,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182689,0AM1623,LA LECHERA LECHE CONDENSAD ANTIGOTEO450G,1,UN,9100340260,BAR RESTAURANTE MERLY´S,RONY,ESTEVE TERRADES 38,08401,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182689,0AM1075,HELIOS FRUTAPUN MERM.FRESA 350G,2,UN,9100340260,BAR RESTAURANTE MERLY´S,RONY,ESTEVE TERRADES 38,08401,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182689,0LI0264,RUAVIEJA CREMA ORUJO 70CL 17º,2,BOT,9100340260,BAR RESTAURANTE MERLY´S,RONY,ESTEVE TERRADES 38,08401,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,ED13,ESTRELLA DAMM 1/3 RET. PP,4,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,ED15LN,ESTRELLA DAMM 1/5 LN,2,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,FDL13,FREE DAMM LIMON 1/3 RET. PP,1,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,ED30,ESTRELLA DAMM BARRIL 30,2,BRL,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,BRL30V,BARRIL INOX 30L. EURONORMA,2,BRL,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,VE11,AGUA VERI 1/1 VIDRIO RET.,2,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,CJ11V,CAJAS COMPLETAS 1/1 V,2,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,VE12,AGUA VERI 1/2 VIDRIO RET.,2,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,CJ12V,CAJAS COMPLETAS 1/2 V,2,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,1,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,1,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,0VE2947,LAGAR DO FRADE ALBARIÑO 75CL 1U,6,UN,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,0RF0012,FUENTPINOS GASEOSA  500 PET 12U,2,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,0LM0100,BALNIC ABRILLANTADOR LAVAVAJILLAS AUTO5K,1,UN,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,0LM1683,GC ECO SECAMANOS 2C 300X184MM 143M 6U,1,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182690,FTI15B24,FEVERTREE INDIAN TONIC 1/5 BAND-24U.,1,CAJ,9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,ED13,ESTRELLA DAMM 1/3 RET. PP,7,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,7,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,ED15LN,ESTRELLA DAMM 1/5 LN,3,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,3,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,0VE0533,PRIOR TINTO TEMPRANILLO 75CL 6U,1,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,FD13,FREE DAMM 1/3 RET.,1,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,ED15LN,ESTRELLA DAMM 1/5 LN,2,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,ED13,ESTRELLA DAMM 1/3 RET. PP,4,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,FDL13,FREE DAMM LIMON 1/3 RET. PP,1,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182691,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100044157,BAR RESTAURANT CAN CHEN,BAR RESTAURANT CAN CHEN,CALLE CRISTOFOL COLOM 23,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182692,ED13,ESTRELLA DAMM 1/3 RET. PP,7,CAJ,9100355289,BAR LAS TAPAS,SUPING LIAN,CALLE ANGEL GUIMERA 12-14,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182692,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,7,CAJ,9100355289,BAR LAS TAPAS,SUPING LIAN,CALLE ANGEL GUIMERA 12-14,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182692,FD13,FREE DAMM 1/3 RET.,1,CAJ,9100355289,BAR LAS TAPAS,SUPING LIAN,CALLE ANGEL GUIMERA 12-14,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182692,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100355289,BAR LAS TAPAS,SUPING LIAN,CALLE ANGEL GUIMERA 12-14,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182692,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,CAJ,9100355289,BAR LAS TAPAS,SUPING LIAN,CALLE ANGEL GUIMERA 12-14,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182692,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100355289,BAR LAS TAPAS,SUPING LIAN,CALLE ANGEL GUIMERA 12-14,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182692,ED13,ESTRELLA DAMM 1/3 RET. PP,4,CAJ,9100355289,BAR LAS TAPAS,SUPING LIAN,CALLE ANGEL GUIMERA 12-14,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182692,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,CAJ,9100355289,BAR LAS TAPAS,SUPING LIAN,CALLE ANGEL GUIMERA 12-14,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182693,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,2,CAJ,9100041103,BAR LA PRADERA,BAR LA PRADERA,CALLE BARTOLOME ESTEBAN MURILLO 31,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182693,0ZU0024,GRANINI PIÑA 20CL 24U,2,CAJ,9100041103,BAR LA PRADERA,BAR LA PRADERA,CALLE BARTOLOME ESTEBAN MURILLO 31,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182693,0LM1683,GC ECO SECAMANOS 2C 300X184MM 143M 6U,1,CAJ,9100041103,BAR LA PRADERA,BAR LA PRADERA,CALLE BARTOLOME ESTEBAN MURILLO 31,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182693,0RF0489,SCHWEPPES TONICA 20CL SR 24U,1,CAJ,9100041103,BAR LA PRADERA,BAR LA PRADERA,CALLE BARTOLOME ESTEBAN MURILLO 31,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182693,0ZU0020,GRANINI MELOCOTON  20CL 24U,1,CAJ,9100041103,BAR LA PRADERA,BAR LA PRADERA,CALLE BARTOLOME ESTEBAN MURILLO 31,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182693,0ZU0022,GRANINI NARANJA ZANAHORIA ACE 20CL 24U,1,CAJ,9100041103,BAR LA PRADERA,BAR LA PRADERA,CALLE BARTOLOME ESTEBAN MURILLO 31,08402,GRANOLLERS,DD13100012,GRAN. PASEO COLON,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,ED13,ESTRELLA DAMM 1/3 RET. PP,10,CAJ,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,10,CAJ,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,4,CAJ,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",4,CAJ,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,0LT0036,CACAOLAT VIDRIO 20CL SR 24U,1,CAJ,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,ED13LT,ESTRELLA DAMM 1/3 LATA,3,CAJ,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,UE975,VASO PAPEL ED 33CL,200,UN,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,PL13,EUROCAJA 1/3 DAMM VACIA 24U. P.PLAST.A13,40,UN,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,0LI0068,NEGRITA RON 70CL,3,BOT,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,0LI0185,RATAFIA RUSSET 70CL,1,BOT,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,0LI1680,KICK THE RULES CREMA MANGO TEQUILA 70CL,1,UN,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,0RF0124,/-COCA COLA 2L PET 6U,1,CAJ,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,0RF0169,/-FANTA LIMON 2L PET 6U,1,CAJ,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182694,FTI14L12,FEVERTREE INDIAN TONIC 1/4 LATA BAND-12U,1,CAJ,9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",1,CAJ,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,CAJ,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,CAJ,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,2,CAJ,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,0LT0009,LETONA GRAN CREME 1L VR 12U,4,CAJ,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,3ENV1281,C.C. LECHE LETONA (NUEVO),4,CAJ,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,1,CAJ,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,1,CAJ,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,0LM0099,BALNIC LAVAVAJILLAS MAQ. AGUAS DURAS 6KG,1,UN,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182695,0LM1683,GC ECO SECAMANOS 2C 300X184MM 143M 6U,1,CAJ,9100743172,FORN LA CARMEN,FORN LA CARMEN,Carrer Esteve Terrades 44,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,ED13,ESTRELLA DAMM 1/3 RET. PP,2,CAJ,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,CAJ,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,ED15LN,ESTRELLA DAMM 1/5 LN,1,CAJ,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,CAJ,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,2,CAJ,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",1,CAJ,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,2,CAJ,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",1,CAJ,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",4,CAJ,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,0CF0058,XPLICIT DESCAFEINADO 500GR,2,UN,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
18/03/2026,11583078,DR0016,850001,JUAN JAVIER PONCE,828182696,0CF0080,XPLICIT NATURAL CREMOSO 1KG,7,UN,9100087371,EL RACO DE LA VIKI,EL RACO DE LA VIKI,PLAZA CAN BASSA 2,08402,GRANOLLERS,DD13100018,GRAN. CAN BASSA,
