Deudor,Organización ventas,Canal distribución,Sector,Día semana,Turno,Nombre 1,Descripción,Descripción,Descripción,Horario inicia a,Horario termina a,Cierre Si/No
9100629788,235,1,8,2,1,BAR ALEBRIJES,DDI MOLLET,Canal distrib.MARCA,DDI,13:15:00,16:00:00,
9100629788,235,1,8,3,1,BAR ALEBRIJES,DDI MOLLET,Canal distrib.MARCA,DDI,13:15:00,16:00:00,
9100629788,235,1,8,4,1,BAR ALEBRIJES,DDI MOLLET,Canal distrib.MARCA,DDI,13:15:00,16:00:00,
9100629788,235,1,8,5,1,BAR ALEBRIJES,DDI MOLLET,Canal distrib.MARCA,DDI,13:15:00,16:00:00,
9100640315,235,1,8,1,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,
9100640315,235,1,8,2,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,
9100640315,235,1,8,3,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,
9100640315,235,1,8,4,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,
9100640315,235,1,8,5,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,
9100642384,235,1,8,1,1,KANSAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,13:00:00,
9100642384,235,1,8,2,1,KANSAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,13:00:00,
9100642384,235,1,8,3,1,KANSAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,13:00:00,
9100642384,235,1,8,4,1,KANSAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,13:00:00,
9100642384,235,1,8,5,1,KANSAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,13:00:00,
9100643487,235,1,8,1,1,BAR JALEY (PARETS),DDI MOLLET,Canal distrib.MARCA,DDI,07:00:00,13:00:00,
9100643487,235,1,8,2,1,BAR JALEY (PARETS),DDI MOLLET,Canal distrib.MARCA,DDI,07:00:00,13:00:00,
9100643487,235,1,8,3,1,BAR JALEY (PARETS),DDI MOLLET,Canal distrib.MARCA,DDI,07:00:00,13:00:00,
9100643487,235,1,8,4,1,BAR JALEY (PARETS),DDI MOLLET,Canal distrib.MARCA,DDI,07:00:00,13:00:00,
9100646865,235,1,8,1,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100646865,235,1,8,2,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100646865,235,1,8,3,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100646865,235,1,8,4,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100646865,235,1,8,5,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100646871,235,1,8,1,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100646871,235,1,8,2,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100646871,235,1,8,3,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100646871,235,1,8,4,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100646871,235,1,8,5,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100655372,235,1,8,1,1,PUNT DE TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:00:00,
9100655372,235,1,8,2,1,PUNT DE TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:00:00,
9100655372,235,1,8,3,1,PUNT DE TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:00:00,
9100655372,235,1,8,4,1,PUNT DE TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:00:00,
9100655372,235,1,8,5,1,PUNT DE TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:00:00,
9100664901,235,1,8,1,1,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,10:30:00,
9100664901,235,1,8,1,2,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,15:00:00,
9100664901,235,1,8,2,1,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,10:30:00,
9100664901,235,1,8,2,2,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,15:00:00,
9100664901,235,1,8,3,1,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,10:30:00,
9100664901,235,1,8,3,2,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,15:00:00,
9100664901,235,1,8,4,1,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,10:30:00,
9100664901,235,1,8,4,2,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,15:00:00,
9100664901,235,1,8,5,1,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,10:30:00,
9100664901,235,1,8,5,2,CANTINA IES VIC ST TOMAS,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,15:00:00,
9100667988,235,1,8,1,1,Bar Linares,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100667988,235,1,8,2,1,Bar Linares,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100667988,235,1,8,3,1,Bar Linares,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100667988,235,1,8,4,1,Bar Linares,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100667988,235,1,8,5,1,Bar Linares,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100667988,235,1,8,7,1,Bar Linares,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,00:00:00,X
9100668032,235,1,8,1,1,BAR EPORA 2,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668032,235,1,8,2,1,BAR EPORA 2,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668032,235,1,8,3,1,BAR EPORA 2,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668032,235,1,8,4,1,BAR EPORA 2,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668032,235,1,8,5,1,BAR EPORA 2,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668032,235,1,8,7,1,BAR EPORA 2,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,00:00:00,X
9100668155,235,1,8,1,1,BAR CATALUNYA 9,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668155,235,1,8,2,1,BAR CATALUNYA 9,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668155,235,1,8,3,1,BAR CATALUNYA 9,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668155,235,1,8,4,1,BAR CATALUNYA 9,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668155,235,1,8,5,1,BAR CATALUNYA 9,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668155,235,1,8,7,1,BAR CATALUNYA 9,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,00:00:00,X
9100668322,235,1,8,1,1,La Pruna & Friends,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668322,235,1,8,2,1,La Pruna & Friends,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668322,235,1,8,3,1,La Pruna & Friends,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668322,235,1,8,4,1,La Pruna & Friends,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668322,235,1,8,5,1,La Pruna & Friends,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668322,235,1,8,7,1,La Pruna & Friends,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,X
9100668551,235,1,8,1,1,C D MONTORNES DEL VALLES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668551,235,1,8,2,1,C D MONTORNES DEL VALLES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668551,235,1,8,3,1,C D MONTORNES DEL VALLES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668551,235,1,8,4,1,C D MONTORNES DEL VALLES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668551,235,1,8,5,1,C D MONTORNES DEL VALLES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100668551,235,1,8,7,1,C D MONTORNES DEL VALLES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,00:00:00,X
9100669500,235,1,8,1,1,Bar Restaurant Tres Roses,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669500,235,1,8,2,1,Bar Restaurant Tres Roses,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669500,235,1,8,3,1,Bar Restaurant Tres Roses,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669500,235,1,8,4,1,Bar Restaurant Tres Roses,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669500,235,1,8,5,1,Bar Restaurant Tres Roses,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669500,235,1,8,7,1,Bar Restaurant Tres Roses,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669529,235,1,8,1,1,Cafè Tast Bar,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669529,235,1,8,2,1,Cafè Tast Bar,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669529,235,1,8,3,1,Cafè Tast Bar,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669529,235,1,8,4,1,Cafè Tast Bar,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669529,235,1,8,5,1,Cafè Tast Bar,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669529,235,1,8,7,1,Cafè Tast Bar,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669904,235,1,8,1,1,El Racó d'en Joan,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669904,235,1,8,2,1,El Racó d'en Joan,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669904,235,1,8,3,1,El Racó d'en Joan,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669904,235,1,8,4,1,El Racó d'en Joan,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669904,235,1,8,5,1,El Racó d'en Joan,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100669904,235,1,8,7,1,El Racó d'en Joan,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100670399,235,1,8,1,1,755_SUBLIME,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100670399,235,1,8,2,1,755_SUBLIME,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100670399,235,1,8,3,1,755_SUBLIME,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100670399,235,1,8,4,1,755_SUBLIME,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100670399,235,1,8,5,1,755_SUBLIME,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100670399,235,1,8,7,1,755_SUBLIME,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,X
9100670427,235,1,8,2,1,La Tasca,DDI MOLLET,Canal distrib.MARCA,DDI,12:30:00,14:30:00,
9100670427,235,1,8,3,1,La Tasca,DDI MOLLET,Canal distrib.MARCA,DDI,12:30:00,14:30:00,
9100670427,235,1,8,4,1,La Tasca,DDI MOLLET,Canal distrib.MARCA,DDI,12:30:00,14:30:00,
9100670427,235,1,8,5,1,La Tasca,DDI MOLLET,Canal distrib.MARCA,DDI,12:30:00,14:30:00,
9100670427,235,1,8,7,1,La Tasca,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,X
9100670561,235,1,8,1,1,CLUB FUTBOL MOLLET,DDI MOLLET,Canal distrib.MARCA,DDI,11:00:00,13:00:00,
9100670561,235,1,8,2,1,CLUB FUTBOL MOLLET,DDI MOLLET,Canal distrib.MARCA,DDI,11:00:00,13:00:00,
9100670561,235,1,8,3,1,CLUB FUTBOL MOLLET,DDI MOLLET,Canal distrib.MARCA,DDI,11:00:00,13:00:00,
9100670561,235,1,8,4,1,CLUB FUTBOL MOLLET,DDI MOLLET,Canal distrib.MARCA,DDI,11:00:00,13:00:00,
9100670561,235,1,8,5,1,CLUB FUTBOL MOLLET,DDI MOLLET,Canal distrib.MARCA,DDI,11:00:00,13:00:00,
9100670561,235,1,8,7,1,CLUB FUTBOL MOLLET,DDI MOLLET,Canal distrib.MARCA,DDI,11:00:00,13:00:00,
9100671265,235,1,8,1,1,RESTAURANT GUST D'ASIA,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,13:30:00,
9100671265,235,1,8,2,1,RESTAURANT GUST D'ASIA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:30:00,
9100671265,235,1,8,3,1,RESTAURANT GUST D'ASIA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:30:00,
9100671265,235,1,8,4,1,RESTAURANT GUST D'ASIA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:30:00,
9100671265,235,1,8,5,1,RESTAURANT GUST D'ASIA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:30:00,
9100671265,235,1,8,7,1,RESTAURANT GUST D'ASIA,DDI MOLLET,Canal distrib.MARCA,DDI,11:30:00,13:30:00,
9100671524,235,1,8,1,1,L´APLEC,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100671524,235,1,8,2,1,L´APLEC,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100671524,235,1,8,3,1,L´APLEC,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100671524,235,1,8,4,1,L´APLEC,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100671524,235,1,8,5,1,L´APLEC,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100671524,235,1,8,7,1,L´APLEC,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100679516,235,1,8,1,1,Asso. Gent Gran Llissa de Munt,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,15:00:00,
9100679516,235,1,8,2,1,Asso. Gent Gran Llissa de Munt,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,15:00:00,
9100679516,235,1,8,3,1,Asso. Gent Gran Llissa de Munt,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,15:00:00,
9100679516,235,1,8,4,1,Asso. Gent Gran Llissa de Munt,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,15:00:00,
9100679516,235,1,8,5,1,Asso. Gent Gran Llissa de Munt,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,15:00:00,
9100680026,235,1,8,1,1,EL GLAM MOMENTS,DDI MOLLET,Canal distrib.MARCA,DDI,11:15:00,12:30:00,
9100680026,235,1,8,2,1,EL GLAM MOMENTS,DDI MOLLET,Canal distrib.MARCA,DDI,11:15:00,12:30:00,
9100680026,235,1,8,3,1,EL GLAM MOMENTS,DDI MOLLET,Canal distrib.MARCA,DDI,11:15:00,12:30:00,
9100680026,235,1,8,4,1,EL GLAM MOMENTS,DDI MOLLET,Canal distrib.MARCA,DDI,11:15:00,12:30:00,
9100680026,235,1,8,5,1,EL GLAM MOMENTS,DDI MOLLET,Canal distrib.MARCA,DDI,11:15:00,12:30:00,
9100681118,235,1,8,1,1,SERVIMAS SPORT,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100681118,235,1,8,2,1,SERVIMAS SPORT,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100681118,235,1,8,3,1,SERVIMAS SPORT,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100681118,235,1,8,4,1,SERVIMAS SPORT,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100681118,235,1,8,5,1,SERVIMAS SPORT,DDI MOLLET,Canal distrib.MARCA,DDI,08:00:00,13:00:00,
9100682415,235,1,8,1,1,TSURUTA RAMEN,DDI MOLLET,Canal distrib.MARCA,DDI,12:00:00,16:00:00,
9100682415,235,1,8,2,1,TSURUTA RAMEN,DDI MOLLET,Canal distrib.MARCA,DDI,12:00:00,16:00:00,
9100682415,235,1,8,3,1,TSURUTA RAMEN,DDI MOLLET,Canal distrib.MARCA,DDI,12:00:00,16:00:00,
9100682415,235,1,8,4,1,TSURUTA RAMEN,DDI MOLLET,Canal distrib.MARCA,DDI,12:00:00,16:00:00,
9100682415,235,1,8,5,1,TSURUTA RAMEN,DDI MOLLET,Canal distrib.MARCA,DDI,12:00:00,16:00:00,
9100685148,235,1,8,1,1,IMPORT EXPORT ALI BABA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685148,235,1,8,2,1,IMPORT EXPORT ALI BABA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685148,235,1,8,3,1,IMPORT EXPORT ALI BABA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685148,235,1,8,4,1,IMPORT EXPORT ALI BABA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685148,235,1,8,5,1,IMPORT EXPORT ALI BABA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685148,235,1,8,7,1,IMPORT EXPORT ALI BABA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685322,235,1,8,1,1,DATOTE AL BAGH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685322,235,1,8,2,1,DATOTE AL BAGH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685322,235,1,8,3,1,DATOTE AL BAGH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685322,235,1,8,4,1,DATOTE AL BAGH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685322,235,1,8,5,1,DATOTE AL BAGH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685322,235,1,8,7,1,DATOTE AL BAGH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685459,235,1,8,1,1,L´EMPORDÀ CATERING & EVENTS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685459,235,1,8,2,1,L´EMPORDÀ CATERING & EVENTS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685459,235,1,8,3,1,L´EMPORDÀ CATERING & EVENTS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685459,235,1,8,4,1,L´EMPORDÀ CATERING & EVENTS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685459,235,1,8,5,1,L´EMPORDÀ CATERING & EVENTS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685459,235,1,8,7,1,L´EMPORDÀ CATERING & EVENTS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685743,235,1,8,1,1,SEVEN DAYS VINZIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685743,235,1,8,2,1,SEVEN DAYS VINZIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685743,235,1,8,3,1,SEVEN DAYS VINZIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685743,235,1,8,4,1,SEVEN DAYS VINZIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685743,235,1,8,5,1,SEVEN DAYS VINZIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685743,235,1,8,7,1,SEVEN DAYS VINZIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685852,235,1,8,1,1,VINOUS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685852,235,1,8,2,1,VINOUS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685852,235,1,8,3,1,VINOUS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685852,235,1,8,4,1,VINOUS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685852,235,1,8,5,1,VINOUS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100685852,235,1,8,7,1,VINOUS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686343,235,1,8,1,1,Pool,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,09:30:00,
9100686343,235,1,8,2,1,Pool,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,09:30:00,
9100686343,235,1,8,3,1,Pool,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,09:30:00,
9100686343,235,1,8,4,1,Pool,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,09:30:00,
9100686343,235,1,8,5,1,Pool,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,09:30:00,
9100686343,235,1,8,7,1,Pool,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,09:30:00,
9100686594,235,1,8,1,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686594,235,1,8,2,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686594,235,1,8,3,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686594,235,1,8,4,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686594,235,1,8,5,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686594,235,1,8,7,1,IBERICUS TERRASSA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686742,235,1,8,1,1,BAR CRISTASOL  (Kebab Esquina),DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686742,235,1,8,2,1,BAR CRISTASOL  (Kebab Esquina),DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686742,235,1,8,3,1,BAR CRISTASOL  (Kebab Esquina),DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686742,235,1,8,4,1,BAR CRISTASOL  (Kebab Esquina),DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686742,235,1,8,5,1,BAR CRISTASOL  (Kebab Esquina),DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100686742,235,1,8,7,1,BAR CRISTASOL  (Kebab Esquina),DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100687896,235,1,8,1,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100687896,235,1,8,2,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100687896,235,1,8,3,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100687896,235,1,8,4,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100687896,235,1,8,5,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100687896,235,1,8,7,1,IBERICUS CENTRAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688401,235,1,8,1,1,BAR VERTICAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688401,235,1,8,2,1,BAR VERTICAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688401,235,1,8,3,1,BAR VERTICAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688401,235,1,8,4,1,BAR VERTICAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688401,235,1,8,5,1,BAR VERTICAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688634,235,1,8,1,1,Brown Fox Services,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688634,235,1,8,2,1,Brown Fox Services,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688634,235,1,8,3,1,Brown Fox Services,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688634,235,1,8,4,1,Brown Fox Services,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688634,235,1,8,5,1,Brown Fox Services,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688668,235,1,8,1,1,Kisema,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688668,235,1,8,2,1,Kisema,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688668,235,1,8,3,1,Kisema,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688668,235,1,8,4,1,Kisema,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688668,235,1,8,5,1,Kisema,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688671,235,1,8,1,1,CHICO BAR,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688671,235,1,8,2,1,CHICO BAR,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688671,235,1,8,3,1,CHICO BAR,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
